,replicate,time,living,dead,rough,spacer,resistants,virulent,mucin_mode,global_energy_reserves
0,0,0,126,0,0.19047619047619047,0.0,0.19047619047619047,0.8095238095238095,0.11904761904761904,100.0
1,0,1,125,26,0.264,0.0,0.264,0.736,0.128,100.0
2,0,2,133,51,0.3458646616541353,0.0,0.3458646616541353,0.6541353383458647,0.23308270676691728,100.0
3,0,3,134,84,0.3358208955223881,0.0,0.3358208955223881,0.664179104477612,0.31343283582089554,100.0
4,0,4,114,129,0.42105263157894735,0.0,0.42105263157894735,0.5789473684210527,0.2894736842105263,111.0
5,0,5,138,141,0.4492753623188406,0.0,0.4492753623188406,0.5507246376811594,0.2826086956521739,109.0
6,0,6,149,170,0.5167785234899329,0.006711409395973154,0.5167785234899329,0.48322147651006714,0.3221476510067114,100.0
7,0,7,78,187,0.5,0.02564102564102564,0.5,0.5,0.38461538461538464,142.0
8,0,8,84,200,0.6071428571428571,0.023809523809523808,0.6071428571428571,0.39285714285714285,0.30952380952380953,177.0
9,0,9,107,208,0.6355140186915887,0.028037383177570093,0.6355140186915887,0.3644859813084112,0.2897196261682243,201.0
10,0,10,114,226,0.6929824561403509,0.017543859649122806,0.6929824561403509,0.30701754385964913,0.2719298245614035,215.0
11,0,11,6,229,1.0,0.0,1.0,0.0,0.0,310.0
12,0,12,7,229,1.0,0.0,1.0,0.0,0.0,404.0
13,0,13,5,232,1.0,0.0,1.0,0.0,0.0,500.0
14,0,14,6,233,1.0,0.0,1.0,0.0,0.0,596.0
15,0,15,6,234,1.0,0.0,1.0,0.0,0.0,691.0
16,0,16,7,235,1.0,0.0,1.0,0.0,0.0,786.0
17,0,17,8,236,1.0,0.0,1.0,0.0,0.0,880.0
18,0,18,9,237,1.0,0.0,1.0,0.0,0.0,973.0
19,0,19,9,239,1.0,0.0,1.0,0.0,0.0,1066.0
20,0,20,9,240,1.0,0.0,1.0,0.0,0.0,1158.0
21,0,21,9,242,1.0,0.0,1.0,0.0,0.0,1251.0
22,0,22,9,244,1.0,0.0,1.0,0.0,0.0,1344.0
23,0,23,9,246,1.0,0.0,1.0,0.0,0.0,1437.0
24,0,24,10,248,1.0,0.0,1.0,0.0,0.0,1530.0
25,0,25,11,249,1.0,0.0,1.0,0.0,0.0,1621.0
26,0,26,13,251,1.0,0.0,1.0,0.0,0.0,1712.0
27,0,27,16,253,1.0,0.0,1.0,0.0,0.0,1801.0
28,0,28,19,255,1.0,0.0,1.0,0.0,0.0,1887.0
29,0,29,21,258,1.0,0.0,1.0,0.0,0.0,1971.0
30,0,30,26,260,1.0,0.0,1.0,0.0,0.0,2052.0
31,0,31,31,264,1.0,0.0,1.0,0.0,0.0,2130.0
32,0,32,36,269,1.0,0.0,1.0,0.0,0.0,2204.0
33,0,33,44,274,1.0,0.0,1.0,0.0,0.0,2273.0
34,0,34,53,279,1.0,0.0,1.0,0.0,0.0,2334.0
35,0,35,61,286,1.0,0.0,1.0,0.0,0.0,2388.0
36,0,36,70,295,1.0,0.0,1.0,0.0,0.0,2436.0
37,0,37,73,305,1.0,0.0,1.0,0.0,0.0,2476.0
38,0,38,78,318,1.0,0.0,1.0,0.0,0.0,2516.0
39,0,39,86,332,1.0,0.0,1.0,0.0,0.0,2552.0
40,0,40,99,347,1.0,0.0,1.0,0.0,0.0,2581.0
41,0,41,110,365,1.0,0.0,1.0,0.0,0.0,2600.0
42,0,42,131,378,1.0,0.0,1.0,0.0,0.0,2603.0
43,0,43,149,396,1.0,0.0,1.0,0.0,0.0,2590.0
44,0,44,173,418,1.0,0.0,1.0,0.0,0.0,2563.0
45,0,45,199,446,1.0,0.0,1.0,0.0,0.0,2518.0
46,0,46,222,475,1.0,0.0,1.0,0.0,0.0,2448.0
47,0,47,254,509,1.0,0.0,1.0,0.0,0.0,2360.0
48,0,48,288,545,1.0,0.0,1.0,0.0,0.0,2242.0
49,0,49,320,591,1.0,0.0,1.0,0.0,0.0,2100.0
50,0,50,347,645,1.0,0.0,1.0,0.0,0.0,1934.0
51,0,51,404,697,1.0,0.0,1.0,0.0,0.0,1739.0
52,0,52,450,763,1.0,0.0,1.0,0.0,0.0,1501.0
53,0,53,491,833,1.0,0.0,1.0,0.0,0.0,1221.0
54,0,54,548,911,1.0,0.0,1.0,0.0,0.0,908.0
55,0,55,610,992,1.0,0.0,1.0,0.0,0.0,541.0
56,0,56,661,1101,1.0,0.0,1.0,0.0,0.0,140.0
57,0,57,189,1622,1.0,0.0,1.0,0.0,0.0,100.0
58,0,58,135,1711,1.0,0.0,1.0,0.0,0.0,100.0
59,0,59,130,1746,1.0,0.0,1.0,0.0,0.0,100.0
60,0,60,129,1776,1.0,0.0,1.0,0.0,0.0,100.0
61,0,61,130,1805,1.0,0.0,1.0,0.0,0.0,100.0
62,0,62,128,1835,1.0,0.0,1.0,0.0,0.0,100.0
63,0,63,128,1863,1.0,0.0,1.0,0.0,0.0,100.0
64,0,64,131,1891,1.0,0.0,1.0,0.0,0.0,100.0
65,0,65,130,1922,1.0,0.0,1.0,0.0,0.0,100.0
66,0,66,129,1952,1.0,0.0,1.0,0.0,0.0,100.0
67,0,67,131,1981,1.0,0.0,1.0,0.0,0.0,100.0
68,0,68,126,2012,1.0,0.0,1.0,0.0,0.0,100.0
69,0,69,140,2038,1.0,0.0,1.0,0.0,0.0,100.0
70,0,70,134,2078,1.0,0.0,1.0,0.0,0.0,100.0
71,0,71,135,2112,1.0,0.0,1.0,0.0,0.0,100.0
72,0,72,138,2147,1.0,0.0,1.0,0.0,0.0,100.0
73,0,73,134,2185,1.0,0.0,1.0,0.0,0.0,100.0
74,0,74,133,2219,1.0,0.0,1.0,0.0,0.0,100.0
75,0,75,136,2252,1.0,0.0,1.0,0.0,0.0,100.0
76,0,76,133,2288,1.0,0.0,1.0,0.0,0.0,100.0
77,0,77,138,2321,1.0,0.0,1.0,0.0,0.0,100.0
78,0,78,137,2359,1.0,0.0,1.0,0.0,0.0,100.0
79,0,79,134,2396,1.0,0.0,1.0,0.0,0.0,100.0
80,0,80,131,2430,1.0,0.0,1.0,0.0,0.0,100.0
81,0,81,128,2461,1.0,0.0,1.0,0.0,0.0,100.0
82,0,82,137,2489,1.0,0.0,1.0,0.0,0.0,100.0
83,0,83,133,2526,1.0,0.0,1.0,0.0,0.0,100.0
84,0,84,137,2559,1.0,0.0,1.0,0.0,0.0,100.0
85,0,85,132,2596,1.0,0.0,1.0,0.0,0.0,100.0
86,0,86,134,2628,1.0,0.0,1.0,0.0,0.0,100.0
87,0,87,127,2662,1.0,0.0,1.0,0.0,0.0,100.0
88,0,88,136,2689,1.0,0.0,1.0,0.0,0.0,100.0
89,0,89,130,2725,1.0,0.0,1.0,0.0,0.0,100.0
90,0,90,132,2755,1.0,0.0,1.0,0.0,0.0,100.0
91,0,91,134,2787,1.0,0.0,1.0,0.0,0.0,100.0
92,0,92,140,2821,1.0,0.0,1.0,0.0,0.0,100.0
93,0,93,128,2861,1.0,0.0,1.0,0.0,0.0,100.0
94,0,94,134,2889,1.0,0.0,1.0,0.0,0.0,100.0
95,0,95,142,2923,1.0,0.0,1.0,0.0,0.0,100.0
96,0,96,133,2965,1.0,0.0,1.0,0.0,0.0,100.0
97,0,97,132,2998,1.0,0.0,1.0,0.0,0.0,100.0
98,0,98,133,3030,1.0,0.0,1.0,0.0,0.0,100.0
99,0,99,132,3063,1.0,0.0,1.0,0.0,0.0,100.0
100,1,0,129,0,0.12403100775193798,0.0,0.12403100775193798,0.875968992248062,0.12403100775193798,100.0
101,1,1,21,1,0.047619047619047616,0.0,0.047619047619047616,0.9523809523809523,0.2857142857142857,186.0
102,1,2,27,1,0.07407407407407407,0.0,0.07407407407407407,0.9259259259259259,0.25925925925925924,265.0
103,1,3,37,1,0.16216216216216217,0.0,0.16216216216216217,0.8378378378378378,0.2702702702702703,338.0
104,1,4,29,13,0.13793103448275862,0.0,0.13793103448275862,0.8620689655172413,0.27586206896551724,413.0
105,1,5,37,15,0.16216216216216217,0.0,0.16216216216216217,0.8378378378378378,0.2972972972972973,486.0
106,1,6,40,22,0.175,0.0,0.175,0.825,0.35,556.0
107,1,7,43,28,0.4186046511627907,0.0,0.4186046511627907,0.5813953488372093,0.2558139534883721,622.0
108,1,8,47,38,0.46808510638297873,0.0,0.46808510638297873,0.5319148936170213,0.2553191489361702,689.0
109,1,9,58,42,0.5517241379310345,0.0,0.5517241379310345,0.4482758620689655,0.22413793103448276,746.0
110,1,10,61,52,0.6229508196721312,0.0,0.6229508196721312,0.3770491803278688,0.2786885245901639,798.0
111,1,11,65,62,0.6923076923076923,0.0,0.6923076923076923,0.3076923076923077,0.18461538461538463,847.0
112,1,12,72,71,0.6944444444444444,0.0,0.6944444444444444,0.3055555555555556,0.16666666666666666,891.0
113,1,13,80,85,0.7125,0.0,0.7125,0.2875,0.1875,933.0
114,1,14,89,100,0.7303370786516854,0.0,0.7303370786516854,0.2696629213483146,0.20224719101123595,968.0
115,1,15,100,113,0.8,0.0,0.8,0.2,0.12,992.0
116,1,16,116,127,0.7931034482758621,0.008620689655172414,0.7931034482758621,0.20689655172413793,0.13793103448275862,1006.0
117,1,17,125,143,0.816,0.008,0.816,0.184,0.128,1006.0
118,1,18,135,165,0.837037037037037,0.007407407407407408,0.837037037037037,0.16296296296296298,0.11851851851851852,1003.0
119,1,19,70,179,0.7714285714285715,0.0,0.7714285714285715,0.22857142857142856,0.15714285714285714,1053.0
120,1,20,80,189,0.7875,0.0,0.7875,0.2125,0.1625,1093.0
121,1,21,90,203,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.12222222222222222,1127.0
122,1,22,108,215,0.8518518518518519,0.0,0.8518518518518519,0.14814814814814814,0.1111111111111111,1149.0
123,1,23,128,229,0.8515625,0.0078125,0.8515625,0.1484375,0.109375,1155.0
124,1,24,137,249,0.8759124087591241,0.0072992700729927005,0.8759124087591241,0.12408759124087591,0.08759124087591241,1147.0
125,1,25,164,269,0.8902439024390244,0.0,0.8902439024390244,0.10975609756097561,0.06707317073170732,1130.0
126,1,26,187,293,0.893048128342246,0.0,0.893048128342246,0.10695187165775401,0.058823529411764705,1090.0
127,1,27,204,323,0.8970588235294118,0.0,0.8970588235294118,0.10294117647058823,0.06862745098039216,1033.0
128,1,28,224,357,0.90625,0.008928571428571428,0.90625,0.09375,0.06696428571428571,963.0
129,1,29,245,386,0.9061224489795918,0.012244897959183673,0.9061224489795918,0.09387755102040816,0.06938775510204082,868.0
130,1,30,263,433,0.9163498098859315,0.015209125475285171,0.9163498098859315,0.08365019011406843,0.06463878326996197,770.0
131,1,31,296,480,0.9391891891891891,0.016891891891891893,0.9391891891891891,0.060810810810810814,0.0472972972972973,654.0
132,1,32,326,527,0.9570552147239264,0.015337423312883436,0.9570552147239264,0.04294478527607362,0.03374233128834356,505.0
133,1,33,370,581,0.9594594594594594,0.010810810810810811,0.9594594594594594,0.04054054054054054,0.03783783783783784,333.0
134,1,34,421,631,0.9572446555819477,0.009501187648456057,0.9572446555819477,0.04275534441805225,0.03800475059382423,113.0
135,1,35,146,939,0.9657534246575342,0.0,0.9657534246575342,0.03424657534246575,0.03424657534246575,100.0
136,1,36,129,985,0.9767441860465116,0.0,0.9767441860465116,0.023255813953488372,0.023255813953488372,100.0
137,1,37,130,1014,0.9769230769230769,0.0,0.9769230769230769,0.023076923076923078,0.023076923076923078,100.0
138,1,38,136,1044,0.9632352941176471,0.0,0.9632352941176471,0.03676470588235294,0.03676470588235294,100.0
139,1,39,129,1080,0.9689922480620154,0.0,0.9689922480620154,0.031007751937984496,0.031007751937984496,100.0
140,1,40,136,1109,0.9779411764705882,0.0,0.9779411764705882,0.022058823529411766,0.022058823529411766,100.0
141,1,41,136,1145,0.9705882352941176,0.0,0.9705882352941176,0.029411764705882353,0.029411764705882353,100.0
142,1,42,135,1181,0.9851851851851852,0.0,0.9851851851851852,0.014814814814814815,0.014814814814814815,100.0
143,1,43,140,1216,0.9928571428571429,0.0,0.9928571428571429,0.007142857142857143,0.007142857142857143,100.0
144,1,44,142,1256,0.9929577464788732,0.0,0.9929577464788732,0.007042253521126761,0.007042253521126761,100.0
145,1,45,127,1298,1.0,0.0,1.0,0.0,0.0,100.0
146,1,46,135,1325,1.0,0.0,1.0,0.0,0.0,100.0
147,1,47,136,1360,1.0,0.0,1.0,0.0,0.0,100.0
148,1,48,136,1396,1.0,0.0,1.0,0.0,0.0,100.0
149,1,49,131,1432,1.0,0.0,1.0,0.0,0.0,100.0
150,1,50,139,1463,1.0,0.0,1.0,0.0,0.0,100.0
151,1,51,139,1502,1.0,0.0,1.0,0.0,0.0,100.0
152,1,52,130,1541,1.0,0.0,1.0,0.0,0.0,100.0
153,1,53,133,1571,1.0,0.0,1.0,0.0,0.0,100.0
154,1,54,134,1604,1.0,0.0,1.0,0.0,0.0,100.0
155,1,55,137,1638,1.0,0.0,1.0,0.0,0.0,100.0
156,1,56,143,1675,1.0,0.0,1.0,0.0,0.0,100.0
157,1,57,139,1718,1.0,0.0,1.0,0.0,0.0,100.0
158,1,58,132,1757,1.0,0.0,1.0,0.0,0.0,100.0
159,1,59,131,1789,1.0,0.0,1.0,0.0,0.0,100.0
160,1,60,132,1820,1.0,0.0,1.0,0.0,0.0,100.0
161,1,61,133,1852,1.0,0.0,1.0,0.0,0.0,100.0
162,1,62,125,1885,1.0,0.0,1.0,0.0,0.0,100.0
163,1,63,136,1910,1.0,0.0,1.0,0.0,0.0,100.0
164,1,64,140,1946,1.0,0.0,1.0,0.0,0.0,100.0
165,1,65,123,1986,1.0,0.0,1.0,0.0,0.0,100.0
166,1,66,124,2009,1.0,0.0,1.0,0.0,0.0,100.0
167,1,67,132,2033,1.0,0.0,1.0,0.0,0.0,100.0
168,1,68,128,2065,1.0,0.0,1.0,0.0,0.0,100.0
169,1,69,128,2094,1.0,0.0,1.0,0.0,0.0,101.0
170,1,70,137,2121,1.0,0.0,1.0,0.0,0.0,100.0
171,1,71,129,2158,1.0,0.0,1.0,0.0,0.0,100.0
172,1,72,134,2187,1.0,0.0,1.0,0.0,0.0,100.0
173,1,73,134,2221,1.0,0.0,1.0,0.0,0.0,100.0
174,1,74,137,2255,1.0,0.0,1.0,0.0,0.0,100.0
175,1,75,126,2292,1.0,0.0,1.0,0.0,0.0,100.0
176,1,76,141,2318,1.0,0.0,1.0,0.0,0.0,100.0
177,1,77,137,2359,1.0,0.0,1.0,0.0,0.0,100.0
178,1,78,136,2396,1.0,0.0,1.0,0.0,0.0,100.0
179,1,79,138,2432,1.0,0.0,1.0,0.0,0.0,100.0
180,1,80,134,2470,1.0,0.0,1.0,0.0,0.0,100.0
181,1,81,137,2504,1.0,0.0,1.0,0.0,0.0,100.0
182,1,82,145,2541,1.0,0.0,1.0,0.0,0.0,100.0
183,1,83,137,2586,1.0,0.0,1.0,0.0,0.0,100.0
184,1,84,129,2623,1.0,0.0,1.0,0.0,0.0,100.0
185,1,85,129,2652,1.0,0.0,1.0,0.0,0.0,100.0
186,1,86,131,2681,1.0,0.0,1.0,0.0,0.0,100.0
187,1,87,125,2712,1.0,0.0,1.0,0.0,0.0,100.0
188,1,88,130,2737,1.0,0.0,1.0,0.0,0.0,100.0
189,1,89,140,2767,1.0,0.0,1.0,0.0,0.0,100.0
190,1,90,129,2807,1.0,0.0,1.0,0.0,0.0,100.0
191,1,91,132,2836,1.0,0.0,1.0,0.0,0.0,100.0
192,1,92,130,2868,1.0,0.0,1.0,0.0,0.0,100.0
193,1,93,142,2898,1.0,0.0,1.0,0.0,0.0,100.0
194,1,94,133,2940,1.0,0.0,1.0,0.0,0.0,100.0
195,1,95,127,2973,1.0,0.0,1.0,0.0,0.0,100.0
196,1,96,130,3000,1.0,0.0,1.0,0.0,0.0,100.0
197,1,97,126,3030,1.0,0.0,1.0,0.0,0.0,100.0
198,1,98,127,3056,1.0,0.0,1.0,0.0,0.0,100.0
199,1,99,126,3083,1.0,0.0,1.0,0.0,0.0,100.0
200,2,0,127,1,0.15748031496062992,0.0,0.15748031496062992,0.84251968503937,0.14173228346456693,106.0
201,2,1,135,22,0.2740740740740741,0.0,0.2740740740740741,0.725925925925926,0.17037037037037037,100.0
202,2,2,137,57,0.40875912408759124,0.0364963503649635,0.40875912408759124,0.5912408759124088,0.1897810218978102,100.0
203,2,3,122,94,0.4672131147540984,0.04918032786885246,0.4672131147540984,0.5327868852459017,0.21311475409836064,100.0
204,2,4,114,134,0.5087719298245614,0.07894736842105263,0.5087719298245614,0.49122807017543857,0.22807017543859648,118.0
205,2,5,138,149,0.5579710144927537,0.08695652173913043,0.5579710144927537,0.4420289855072464,0.21014492753623187,119.0
206,2,6,162,168,0.6049382716049383,0.1111111111111111,0.6049382716049383,0.3950617283950617,0.21604938271604937,100.0
207,2,7,128,230,0.671875,0.1171875,0.671875,0.328125,0.21875,100.0
208,2,8,130,258,0.7384615384615385,0.046153846153846156,0.7384615384615385,0.26153846153846155,0.2153846153846154,100.0
209,2,9,134,288,0.7686567164179104,0.029850746268656716,0.7686567164179104,0.23134328358208955,0.20149253731343283,100.0
210,2,10,130,322,0.7846153846153846,0.038461538461538464,0.7846153846153846,0.2153846153846154,0.19230769230769232,100.0
211,2,11,133,352,0.8195488721804511,0.05263157894736842,0.8195488721804511,0.18045112781954886,0.16541353383458646,100.0
212,2,12,124,385,0.8387096774193549,0.056451612903225805,0.8387096774193549,0.16129032258064516,0.1532258064516129,100.0
213,2,13,126,409,0.8253968253968254,0.05555555555555555,0.8253968253968254,0.1746031746031746,0.1746031746031746,100.0
214,2,14,133,435,0.8270676691729323,0.045112781954887216,0.8270676691729323,0.17293233082706766,0.17293233082706766,100.0
215,2,15,140,468,0.85,0.05,0.85,0.15,0.15,100.0
216,2,16,130,508,0.8538461538461538,0.046153846153846156,0.8538461538461538,0.14615384615384616,0.14615384615384616,100.0
217,2,17,138,538,0.8260869565217391,0.057971014492753624,0.8260869565217391,0.17391304347826086,0.17391304347826086,100.0
218,2,18,141,576,0.8439716312056738,0.05673758865248227,0.8439716312056738,0.15602836879432624,0.15602836879432624,100.0
219,2,19,135,617,0.9037037037037037,0.05185185185185185,0.9037037037037037,0.0962962962962963,0.0962962962962963,100.0
220,2,20,135,652,0.9703703703703703,0.02962962962962963,0.9703703703703703,0.02962962962962963,0.02962962962962963,100.0
221,2,21,138,687,0.9710144927536232,0.028985507246376812,0.9710144927536232,0.028985507246376812,0.028985507246376812,100.0
222,2,22,125,725,0.984,0.016,0.984,0.016,0.016,100.0
223,2,23,122,750,0.9754098360655737,0.02459016393442623,0.9754098360655737,0.02459016393442623,0.02459016393442623,100.0
224,2,24,134,772,0.9776119402985075,0.03731343283582089,0.9776119402985075,0.022388059701492536,0.022388059701492536,100.0
225,2,25,129,806,0.9922480620155039,0.023255813953488372,0.9922480620155039,0.007751937984496124,0.007751937984496124,100.0
226,2,26,127,836,0.9921259842519685,0.023622047244094488,0.9921259842519685,0.007874015748031496,0.007874015748031496,101.0
227,2,27,139,862,0.9928057553956835,0.02877697841726619,0.9928057553956835,0.007194244604316547,0.007194244604316547,100.0
228,2,28,124,901,1.0,0.03225806451612903,1.0,0.0,0.0,100.0
229,2,29,131,926,1.0,0.015267175572519083,1.0,0.0,0.0,101.0
230,2,30,129,956,1.0,0.023255813953488372,1.0,0.0,0.0,100.0
231,2,31,141,985,1.0,0.03546099290780142,1.0,0.0,0.0,100.0
232,2,32,129,1026,1.0,0.046511627906976744,1.0,0.0,0.0,100.0
233,2,33,129,1055,1.0,0.03875968992248062,1.0,0.0,0.0,100.0
234,2,34,129,1084,1.0,0.046511627906976744,1.0,0.0,0.0,100.0
235,2,35,129,1113,1.0,0.046511627906976744,1.0,0.0,0.0,100.0
236,2,36,125,1142,1.0,0.032,1.0,0.0,0.0,100.0
237,2,37,132,1167,1.0,0.030303030303030304,1.0,0.0,0.0,100.0
238,2,38,133,1199,1.0,0.03759398496240601,1.0,0.0,0.0,100.0
239,2,39,124,1232,1.0,0.04032258064516129,1.0,0.0,0.0,100.0
240,2,40,133,1256,1.0,0.03759398496240601,1.0,0.0,0.0,100.0
241,2,41,130,1289,1.0,0.06153846153846154,1.0,0.0,0.0,100.0
242,2,42,125,1319,1.0,0.064,1.0,0.0,0.0,100.0
243,2,43,140,1344,1.0,0.07142857142857142,1.0,0.0,0.0,100.0
244,2,44,132,1384,1.0,0.09848484848484848,1.0,0.0,0.0,100.0
245,2,45,135,1416,1.0,0.14814814814814814,1.0,0.0,0.0,100.0
246,2,46,129,1451,1.0,0.17054263565891473,1.0,0.0,0.0,100.0
247,2,47,130,1480,1.0,0.19230769230769232,1.0,0.0,0.0,100.0
248,2,48,130,1510,1.0,0.23846153846153847,1.0,0.0,0.0,100.0
249,2,49,126,1540,1.0,0.2619047619047619,1.0,0.0,0.0,100.0
250,2,50,137,1566,1.0,0.24087591240875914,1.0,0.0,0.0,100.0
251,2,51,135,1603,1.0,0.25925925925925924,1.0,0.0,0.0,100.0
252,2,52,131,1638,1.0,0.32061068702290074,1.0,0.0,0.0,100.0
253,2,53,142,1669,1.0,0.31690140845070425,1.0,0.0,0.0,100.0
254,2,54,138,1711,1.0,0.37681159420289856,1.0,0.0,0.0,100.0
255,2,55,140,1749,1.0,0.45,1.0,0.0,0.0,100.0
256,2,56,131,1789,1.0,0.549618320610687,1.0,0.0,0.0,100.0
257,2,57,129,1820,1.0,0.5813953488372093,1.0,0.0,0.0,100.0
258,2,58,131,1849,1.0,0.6412213740458015,1.0,0.0,0.0,100.0
259,2,59,137,1880,1.0,0.7226277372262774,1.0,0.0,0.0,100.0
260,2,60,134,1917,1.0,0.8134328358208955,1.0,0.0,0.0,100.0
261,2,61,127,1951,1.0,0.937007874015748,1.0,0.0,0.0,100.0
262,2,62,141,1978,1.0,1.0,1.0,0.0,0.0,100.0
263,2,63,132,2019,1.0,1.0,1.0,0.0,0.0,100.0
264,2,64,130,2051,1.0,1.0,1.0,0.0,0.0,100.0
265,2,65,134,2081,1.0,1.0,1.0,0.0,0.0,100.0
266,2,66,131,2115,1.0,1.0,1.0,0.0,0.0,100.0
267,2,67,131,2146,1.0,1.0,1.0,0.0,0.0,100.0
268,2,68,131,2177,1.0,1.0,1.0,0.0,0.0,100.0
269,2,69,136,2208,1.0,1.0,1.0,0.0,0.0,100.0
270,2,70,131,2244,1.0,1.0,1.0,0.0,0.0,100.0
271,2,71,138,2275,1.0,1.0,1.0,0.0,0.0,100.0
272,2,72,134,2313,1.0,1.0,1.0,0.0,0.0,100.0
273,2,73,137,2347,1.0,1.0,1.0,0.0,0.0,100.0
274,2,74,139,2384,1.0,1.0,1.0,0.0,0.0,100.0
275,2,75,135,2423,1.0,1.0,1.0,0.0,0.0,100.0
276,2,76,131,2458,1.0,1.0,1.0,0.0,0.0,100.0
277,2,77,129,2489,1.0,1.0,1.0,0.0,0.0,100.0
278,2,78,141,2518,1.0,1.0,1.0,0.0,0.0,100.0
279,2,79,139,2559,1.0,1.0,1.0,0.0,0.0,100.0
280,2,80,132,2598,1.0,1.0,1.0,0.0,0.0,100.0
281,2,81,134,2630,1.0,1.0,1.0,0.0,0.0,100.0
282,2,82,134,2664,1.0,1.0,1.0,0.0,0.0,100.0
283,2,83,127,2698,1.0,1.0,1.0,0.0,0.0,100.0
284,2,84,133,2725,1.0,1.0,1.0,0.0,0.0,100.0
285,2,85,129,2758,1.0,1.0,1.0,0.0,0.0,100.0
286,2,86,134,2787,1.0,1.0,1.0,0.0,0.0,100.0
287,2,87,135,2821,1.0,1.0,1.0,0.0,0.0,100.0
288,2,88,142,2856,1.0,1.0,1.0,0.0,0.0,100.0
289,2,89,125,2898,1.0,1.0,1.0,0.0,0.0,100.0
290,2,90,130,2923,1.0,1.0,1.0,0.0,0.0,100.0
291,2,91,131,2953,1.0,1.0,1.0,0.0,0.0,100.0
292,2,92,143,2984,1.0,1.0,1.0,0.0,0.0,100.0
293,2,93,144,3027,1.0,1.0,1.0,0.0,0.0,100.0
294,2,94,142,3071,1.0,1.0,1.0,0.0,0.0,100.0
295,2,95,132,3113,1.0,1.0,1.0,0.0,0.0,100.0
296,2,96,136,3145,1.0,1.0,1.0,0.0,0.0,100.0
297,2,97,126,3181,1.0,1.0,1.0,0.0,0.0,100.0
298,2,98,142,3207,1.0,1.0,1.0,0.0,0.0,100.0
299,2,99,129,3249,1.0,1.0,1.0,0.0,0.0,100.0
300,3,0,129,0,0.05426356589147287,0.0,0.05426356589147287,0.9457364341085271,0.11627906976744186,100.0
301,3,1,131,29,0.13740458015267176,0.0,0.13740458015267176,0.8625954198473282,0.21374045801526717,100.0
302,3,2,107,30,0.18691588785046728,0.0,0.18691588785046728,0.8130841121495327,0.32710280373831774,118.0
303,3,3,148,30,0.3310810810810811,0.0,0.3310810810810811,0.668918918918919,0.2635135135135135,111.0
304,3,4,125,81,0.36,0.0,0.36,0.64,0.288,114.0
305,3,5,154,93,0.44155844155844154,0.0,0.44155844155844154,0.5584415584415584,0.2597402597402597,101.0
306,3,6,132,146,0.5227272727272727,0.007575757575757576,0.5227272727272727,0.4772727272727273,0.29545454545454547,100.0
307,3,7,132,178,0.5681818181818182,0.007575757575757576,0.5681818181818182,0.4318181818181818,0.30303030303030304,100.0
308,3,8,131,210,0.5572519083969466,0.007633587786259542,0.5572519083969466,0.44274809160305345,0.3282442748091603,100.0
309,3,9,130,241,0.6307692307692307,0.0,0.6307692307692307,0.36923076923076925,0.2923076923076923,100.0
310,3,10,131,271,0.648854961832061,0.015267175572519083,0.648854961832061,0.3511450381679389,0.2748091603053435,100.0
311,3,11,128,302,0.625,0.0234375,0.625,0.375,0.3203125,100.0
312,3,12,100,321,0.56,0.09,0.56,0.44,0.37,125.0
313,3,13,16,324,0.5,0.0,0.5,0.5,0.25,215.0
314,3,14,16,326,0.4375,0.0,0.4375,0.5625,0.375,301.0
315,3,15,15,330,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,389.0
316,3,16,19,331,0.3684210526315789,0.0,0.3684210526315789,0.631578947368421,0.3684210526315789,475.0
317,3,17,22,334,0.45454545454545453,0.0,0.45454545454545453,0.5454545454545454,0.3181818181818182,559.0
318,3,18,22,340,0.5,0.0,0.5,0.5,0.22727272727272727,643.0
319,3,19,27,342,0.5185185185185185,0.0,0.5185185185185185,0.48148148148148145,0.3333333333333333,723.0
320,3,20,32,345,0.59375,0.0,0.59375,0.40625,0.3125,799.0
321,3,21,26,348,0.6923076923076923,0.0,0.6923076923076923,0.3076923076923077,0.3076923076923077,879.0
322,3,22,30,353,0.7,0.0,0.7,0.3,0.3,958.0
323,3,23,33,358,0.7878787878787878,0.0,0.7878787878787878,0.21212121212121213,0.21212121212121213,1033.0
324,3,24,36,362,0.7777777777777778,0.0,0.7777777777777778,0.2222222222222222,0.2222222222222222,1104.0
325,3,25,37,368,0.7837837837837838,0.0,0.7837837837837838,0.21621621621621623,0.21621621621621623,1174.0
326,3,26,42,374,0.7142857142857143,0.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,1243.0
327,3,27,43,383,0.6744186046511628,0.0,0.6744186046511628,0.32558139534883723,0.32558139534883723,1310.0
328,3,28,48,391,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1375.0
329,3,29,51,398,0.5882352941176471,0.0,0.5882352941176471,0.4117647058823529,0.4117647058823529,1434.0
330,3,30,54,405,0.6481481481481481,0.0,0.6481481481481481,0.35185185185185186,0.35185185185185186,1490.0
331,3,31,59,416,0.6779661016949152,0.0,0.6779661016949152,0.3220338983050847,0.3220338983050847,1547.0
332,3,32,67,426,0.6865671641791045,0.0,0.6865671641791045,0.31343283582089554,0.31343283582089554,1598.0
333,3,33,68,439,0.6470588235294118,0.0,0.6470588235294118,0.35294117647058826,0.35294117647058826,1644.0
